case:concept:name,concept:name,livecycle:type,time:timestamp,process_id,parent_case_id,correlation_id,attributes
case_000014,U,complete,2025-08-01 14:49:39.196047,Medium_Process,,f8ad8be9-95f7-4aa8-b3de-52814ec3c266,{'duration_minutes': 9.51}
case_000014,U,complete,2025-08-01 14:49:52.500735,Medium_Process,,44bd8c9a-e95f-473c-9844-b8a1f3e83606,{'duration_minutes': 9.91}
case_000014,S,complete,2025-08-01 14:50:50.881858,Medium_Process,,aefadaa2-965b-4f8e-bdae-7c35928edfc1,{'duration_minutes': 6.28}
case_000014,S,complete,2025-08-01 14:52:31.781252,Medium_Process,,d280876c-7ab4-4b4b-9834-0347784cd8a3,{'duration_minutes': 3.74}
case_000014,S,complete,2025-08-01 14:53:50.424589,Medium_Process,,4c3c2fbb-de2e-43e7-8a1f-548ace1ed8d1,{'duration_minutes': 7.41}
case_000014,A,complete,2025-08-01 14:54:01.960057,Medium_Process,,6546b77d-d0c4-437a-9aec-8014455725ba,{'duration_minutes': 7.95}
case_000014,U,complete,2025-08-01 15:03:38.612368,Medium_Process,,a021c3cf-1089-4f51-87b6-8054dbd35787,{'duration_minutes': 1.84}
case_000014,C,complete,2025-08-01 15:03:40.543016,Medium_Process,,3921fe3a-f66b-4113-984f-b95db1e50111,{'duration_minutes': 5.05}
case_000014,U,complete,2025-08-01 15:04:31.159406,Medium_Process,,bd05d4a3-71f1-4122-8a5e-cc070d3d1878,{'duration_minutes': 6.15}
case_000014,U,complete,2025-08-01 15:05:09.248566,Medium_Process,,7fd70817-99e7-4675-b382-196397c4e007,{'duration_minutes': 8.58}
case_000014,Cr,complete,2025-08-01 15:09:39.179682,Medium_Process,,ec9f4798-08b6-4180-a90f-fb16bf27f404,"{'duration_minutes': 7.12, 'out_of_order': True, 'delivery_delay_minutes': 10.56}"
case_000014,C,complete,2025-08-01 15:33:29.402717,Medium_Process,,7abbfff1-6148-459b-81ae-c543f17c3e5f,{'duration_minutes': 8.08}
case_000014,R,complete,2025-08-01 15:34:27.494676,Medium_Process,,b45cf3a9-e92d-4865-b508-6a1c6c057e08,{'duration_minutes': 9.65}
case_000015,Ap,complete,2025-08-01 13:28:18.783173,Medium_Process,,8b0859ab-56bf-4e52-ad4a-4d946203604b,{'duration_minutes': 4.49}
case_000015,E,complete,2025-08-01 13:34:07.375564,Medium_Process,,6ab7a5ae-8c54-4521-94f8-d167a1898ddb,{'duration_minutes': 1.73}
case_000015,V,complete,2025-08-01 13:39:58.933438,Medium_Process,,447c8239-c5aa-476e-bcc9-62f56b0b2fdf,{'duration_minutes': 4.39}
case_000015,M,complete,2025-08-01 13:48:01.800768,Medium_Process,,0968f0fc-4e10-4112-95fc-3def8fec7d63,"{'duration_minutes': 9.21, 'out_of_order': True, 'delivery_delay_minutes': 9.2}"
case_000015,U,complete,2025-08-01 14:03:29.558939,Medium_Process,,fd65988f-aa50-4dc4-b1d5-c178abeb81d0,{'duration_minutes': 1.92}
case_000015,S,complete,2025-08-01 14:08:39.120139,Medium_Process,,ec1da3d6-69ac-4e54-8c9f-cdaf45a4e1c1,{'duration_minutes': 8.35}
case_000015,S,complete,2025-08-01 14:14:15.886899,Medium_Process,,a777edd8-56db-400a-94e5-61c29d31596d,{'duration_minutes': 4.1}
case_000015,A,complete,2025-08-01 14:15:12.281291,Medium_Process,,e40e92cc-3a6b-4de2-bd5a-f0a209bafead,{'duration_minutes': 4.11}
case_000015,U,complete,2025-08-01 14:17:02.545586,Medium_Process,,cf633ced-2674-4c8e-be50-1772fd7c8e9a,"{'duration_minutes': 5.52, 'out_of_order': True, 'delivery_delay_minutes': 23.85}"
case_000015,U,complete,2025-08-01 14:19:18.493945,Medium_Process,,64499f3c-ec9f-48cb-9e1d-1e2be14d7c44,{'duration_minutes': 5.48}
case_000015,U,complete,2025-08-01 14:20:32.990106,Medium_Process,,52ba9049-700e-43e1-88cc-d460eeeb0cc7,{'duration_minutes': 6.05}
case_000015,U,complete,2025-08-01 14:21:55.389840,Medium_Process,,20c6b44f-e4d3-437e-8e9f-1f99c516f975,{'duration_minutes': 5.55}
case_000015,S,complete,2025-08-01 14:23:32.211907,Medium_Process,,96c3a364-020e-4274-971d-1e1fae866fec,{'duration_minutes': 7.87}
case_000015,Cr,complete,2025-08-01 14:24:38.607933,Medium_Process,,eeb41515-3f79-4fec-8221-2cd56be8cb77,{'duration_minutes': 8.91}
case_000015,R,complete,2025-08-01 14:43:00.687613,Medium_Process,,99767f2c-df22-47c8-b574-d9046fee7512,{'duration_minutes': 7.92}
case_000015,S,complete,2025-08-01 14:45:38.852063,Medium_Process,,126cefee-105d-4b18-8ebe-3398f853b06a,{'duration_minutes': 6.89}
case_000015,C,complete,2025-08-01 14:49:37.811442,Medium_Process,,9ef1c98b-7747-4ab4-9f78-56ee196e5700,{'duration_minutes': 5.42}
case_000015,C,complete,2025-08-01 14:49:46.377464,Medium_Process,,5136b750-568d-4aac-ae06-4c3cd165ffb8,{'duration_minutes': 2.5}
case_000015,C,complete,2025-08-01 14:58:51.974324,Medium_Process,,adeac64a-f743-4da0-b0f4-f9692e2c4d1b,"{'duration_minutes': 1.74, 'out_of_order': True, 'delivery_delay_minutes': 14.1}"
case_000015,C,complete,2025-08-01 15:07:28.022383,Medium_Process,,83aa70da-aed9-4532-96e0-68d969fdb467,"{'duration_minutes': 8.79, 'out_of_order': True, 'delivery_delay_minutes': 16.84}"
case_000016,E,complete,2025-08-01 13:43:46.300734,Complex_Process,,8822922a-2fe6-4f9d-9e0e-507845de6489,{'duration_minutes': 7.33}
case_000016,R,complete,2025-08-01 13:48:34.247052,Complex_Process,,b6f9713e-2d12-445b-8f56-94f79f4df0c4,{'duration_minutes': 2.39}
case_000016,R,complete,2025-08-01 13:56:35.103635,Complex_Process,,6e3d12ad-356b-4b64-870d-4893d8195f15,{'duration_minutes': 4.03}
case_000016,A,complete,2025-08-01 14:05:41.826630,Complex_Process,,a830fa0a-adda-4003-bc77-584e30de54fe,{'duration_minutes': 3.0}
case_000016,Ve,complete,2025-08-01 14:06:32.325955,Complex_Process,,e24e06b0-d90a-4f16-afd8-e8c7e37f1da2,{'duration_minutes': 8.06}
case_000016,Re,complete,2025-08-01 14:08:01.585112,Complex_Process,,496c9961-9002-4769-96ab-077ceed09f5c,{'duration_minutes': 9.52}
case_000016,A,complete,2025-08-01 14:08:12.325626,Complex_Process,,77d0977a-4e5a-444a-8fc2-7ffe7f56d218,{'duration_minutes': 8.0}
case_000016,A,complete,2025-08-01 14:14:51.057837,Complex_Process,,43812c87-d286-4f59-aca2-a8e0b0798638,{'duration_minutes': 3.47}
case_000016,A,complete,2025-08-01 14:18:06.840707,Complex_Process,,8677cd27-4ea4-4c70-b532-488667e9b417,"{'duration_minutes': 7.91, 'out_of_order': True, 'delivery_delay_minutes': 0.15}"
case_000016,M,complete,2025-08-01 14:18:21.216956,Complex_Process,,ccd28465-c04a-4f7c-85e2-2d3d3c51e254,"{'duration_minutes': 1.36, 'out_of_order': True, 'delivery_delay_minutes': 11.53}"
case_000016,E,complete,2025-08-01 14:19:02.377559,Complex_Process,,ac4e64ff-307a-43fb-8a8f-cdf5cb90189e,{'duration_minutes': 5.08}
case_000016,A,complete,2025-08-01 14:20:16.945366,Complex_Process,,3e94db6b-91cf-441f-9459-b68771eab03e,{'duration_minutes': 6.86}
case_000016,U,complete,2025-08-01 14:25:19.693384,Complex_Process,,7dfa45e4-5cb5-4b96-a176-370a84f81de5,{'duration_minutes': 7.65}
case_000016,E,complete,2025-08-01 14:35:38.786188,Complex_Process,,f061818b-4b9f-4ad8-a382-f93f2699c8ce,"{'duration_minutes': 4.54, 'out_of_order': True, 'delivery_delay_minutes': 25.85}"
case_000016,E,complete,2025-08-01 14:39:28.087954,Complex_Process,,0aa59590-4a15-47a3-beb3-cb542a0bd187,{'duration_minutes': 2.06}
case_000016,Se,complete,2025-08-01 15:03:43.093466,Complex_Process,,7de2cdb3-e12e-4c43-8ab0-43b53ebe8ed6,{'duration_minutes': 1.47}
case_000016,T,complete,2025-08-01 15:08:33.642480,Complex_Process,,f124ebce-3002-4f83-99f0-8db84661fe69,{'duration_minutes': 8.09}
case_000016,Cr,complete,2025-08-01 15:18:22.189850,Complex_Process,,d6554725-f2eb-4fee-a824-20f724c0887b,{'duration_minutes': 5.52}
case_000016,V,complete,2025-08-01 15:23:57.211890,Complex_Process,,636df276-851d-4f0c-bb3c-a7c28d05f938,{'duration_minutes': 7.31}
case_000016,C,complete,2025-08-01 15:31:59.239203,Complex_Process,,51a6eb4e-da53-4fda-8883-9f0c42420ffc,"{'duration_minutes': 6.84, 'out_of_order': True, 'delivery_delay_minutes': 25.31}"
case_000016,C,complete,2025-08-01 16:06:20.279592,Complex_Process,,ce3505a0-c4a5-468a-b834-711789ebf393,{'duration_minutes': 7.18}
case_000016,C,complete,2025-08-01 16:08:15.162647,Complex_Process,,89ed9405-a897-4dc1-bee5-a9d61343aedd,{'duration_minutes': 3.65}
case_000016,C,complete,2025-08-01 16:08:17.578160,Complex_Process,,f38d4c6d-04ea-48d7-bd5b-accae38ed627,"{'duration_minutes': 5.83, 'out_of_order': True, 'delivery_delay_minutes': -15.06}"
case_000017,Re,complete,2025-08-01 14:39:18.574103,Micro_Process,,fa6bb5bf-d9db-4d52-b612-3a16ef5dae16,"{'duration_minutes': 1.92, 'out_of_order': True, 'delivery_delay_minutes': -3.73}"
case_000017,Re,complete,2025-08-01 14:44:08.669010,Micro_Process,,56bbc85b-8f4f-4619-9440-376bbf459541,"{'duration_minutes': 4.49, 'out_of_order': True, 'delivery_delay_minutes': 21.66}"
case_000017,C,complete,2025-08-01 14:46:35.235462,Micro_Process,,664c9e48-7a5c-4783-83ea-2a99354dc93b,{'duration_minutes': 3.98}
case_000017,Re,complete,2025-08-01 14:50:52.007090,Micro_Process,,b05a97cc-7f28-46d4-9995-184149f5b185,{'duration_minutes': 9.8}
case_000018,C,complete,2025-08-01 14:51:02.368375,Micro_Process,,d4208048-a143-4934-a4d7-cebc9a47f0b7,{'duration_minutes': 9.63}
case_000018,Re,complete,2025-08-01 14:58:30.091610,Micro_Process,,fcc8b365-c15c-4d23-acac-5ec5be2a149b,{'duration_minutes': 4.74}
case_000018,Re,complete,2025-08-01 15:04:26.038344,Micro_Process,,ed9b9ce8-b037-4f50-bf14-3324fe4e5d92,{'duration_minutes': 4.63}
case_000018,Re,complete,2025-08-01 15:05:23.727944,Micro_Process,,bd47e53f-dcb5-4e11-b602-6a43938dd372,{'duration_minutes': 1.62}
case_000019,E,complete,2025-08-01 15:10:52.041640,Complex_Process,,46c897dd-f90b-4b3b-8105-1d0363fc1349,{'duration_minutes': 4.29}
case_000019,R,complete,2025-08-01 15:17:50.543138,Complex_Process,,b4d70b9b-fc94-4bec-9493-87c6593bb4b8,{'duration_minutes': 5.98}
case_000019,R,complete,2025-08-01 15:20:31.533533,Complex_Process,,e801d1bb-3a12-4cd9-9d79-5b7a7c981ffa,{'duration_minutes': 1.76}
case_000019,Re,complete,2025-08-01 15:24:58.491458,Complex_Process,,27009321-ceb2-43f1-9320-e9e6c4c47642,{'duration_minutes': 6.68}
case_000019,A,complete,2025-08-01 15:25:28.525211,Complex_Process,,0df656d3-5dc8-4689-ab2f-7bee88573f73,{'duration_minutes': 5.95}
case_000019,Ve,complete,2025-08-01 15:30:05.737409,Complex_Process,,4cc523a8-ffd9-45f4-8edf-8de17f75dee4,{'duration_minutes': 4.52}
case_000019,M,complete,2025-08-01 15:30:13.404385,Complex_Process,,fb39d80d-fc06-42c0-a819-c01dbcb058c3,{'duration_minutes': 1.78}
case_000019,A,complete,2025-08-01 15:31:01.941619,Complex_Process,,0d2ee060-a388-4006-bed3-d1359c86970d,{'duration_minutes': 6.28}
case_000019,A,complete,2025-08-01 15:32:08.087710,Complex_Process,,b0bafd5f-b8f3-4ad1-a38d-582de7e8f05a,{'duration_minutes': 2.33}
case_000019,A,complete,2025-08-01 15:33:08.129606,Complex_Process,,59c39721-799e-4935-992b-57f8dd7c9a76,{'duration_minutes': 8.93}
case_000019,E,complete,2025-08-01 15:36:01.401726,Complex_Process,,97daaea7-5b2b-4c58-9c65-a90c32221dd9,{'duration_minutes': 6.29}
case_000019,A,complete,2025-08-01 15:36:07.509350,Complex_Process,,ccf4eeb7-a7e6-4cbd-90ae-bec3877cb02d,{'duration_minutes': 1.44}
case_000019,Se,complete,2025-08-01 15:40:10.081794,Complex_Process,,d7b54858-b563-436e-98c2-cb0ae1b7b4cd,{'duration_minutes': 1.57}
case_000019,U,complete,2025-08-01 15:40:54.718189,Complex_Process,,3d28da35-cce4-4273-bb65-7c4d34fec93c,"{'duration_minutes': 6.48, 'out_of_order': True, 'delivery_delay_minutes': -12.13}"
case_000019,E,complete,2025-08-01 15:41:56.461899,Complex_Process,,3dfe87f5-77bd-44b4-b4ec-de1bdba5bb3e,"{'duration_minutes': 6.44, 'out_of_order': True, 'delivery_delay_minutes': -3.15}"
case_000019,A,complete,2025-08-01 15:43:10.795575,Complex_Process,,ac0bbfd0-006f-4572-acfd-1281d2ed61c2,{'duration_minutes': 6.83}
case_000019,U,complete,2025-08-01 15:44:14.558936,Complex_Process,,90f97452-3004-4acd-9fbc-3817323ee580,{'duration_minutes': 8.53}
case_000019,E,complete,2025-08-01 15:44:31.578677,Complex_Process,,f25885df-6930-4904-abcd-28383afda4f0,{'duration_minutes': 6.05}
case_000019,M,complete,2025-08-01 15:44:53.748304,Complex_Process,,554c9ec1-7d78-4264-8dfa-799e7c4fbfee,{'duration_minutes': 4.64}
case_000019,E,complete,2025-08-01 15:49:16.190697,Complex_Process,,fc727dcf-8ade-4621-838b-38a3227fd02f,{'duration_minutes': 7.18}
case_000019,T,complete,2025-08-01 15:50:14.218113,Complex_Process,,9dd9d168-e3f5-45d2-8531-e7ebbb0169c5,{'duration_minutes': 9.98}
case_000019,V,complete,2025-08-01 15:52:01.261760,Complex_Process,,1711c462-d35c-4bc1-8e30-0c6eca3015a0,{'duration_minutes': 5.6}
case_000019,Cr,complete,2025-08-01 15:52:16.168278,Complex_Process,,9b2ed0b9-b566-4a25-b15d-d05aa68de166,{'duration_minutes': 5.48}
case_000019,C,complete,2025-08-01 16:06:25.693943,Complex_Process,,333a9df9-0cec-4ee9-9ac1-4fca51e1d832,{'duration_minutes': 6.85}
case_000019,A,complete,2025-08-01 16:08:03.372990,Complex_Process,,4f8d9675-f1d6-42be-8f2c-a970353d8e2d,"{'duration_minutes': 5.95, 'out_of_order': True, 'delivery_delay_minutes': 11.21}"
case_000019,C,complete,2025-08-01 16:28:24.363920,Complex_Process,,b3686032-c274-4f34-b947-cb7e7d855a3f,{'duration_minutes': 3.56}
case_000019,C,complete,2025-08-01 16:29:46.221037,Complex_Process,,b94625bf-68df-496b-9ba8-fcc9224301ff,{'duration_minutes': 6.18}
case_000019,C,complete,2025-08-01 16:29:56.995322,Complex_Process,,73f2548b-66f3-4984-8e3f-18865204e33d,{'duration_minutes': 2.9}
case_000020,C,complete,2025-08-01 15:16:13.496216,Micro_Process,,f189af40-7c2c-4663-8fe1-d6c1e3910f56,{'duration_minutes': 3.88}
case_000020,Re,complete,2025-08-01 15:19:31.900485,Micro_Process,,5c1c9793-12f4-4c2e-a9a3-189c795c7030,"{'duration_minutes': 2.4, 'out_of_order': True, 'delivery_delay_minutes': -1.83}"
case_000020,Re,complete,2025-08-01 15:23:44.419798,Micro_Process,,ec946f4a-9413-4681-8e84-23d2af01ef8a,{'duration_minutes': 3.47}
case_000020,Re,complete,2025-08-01 15:32:18.086798,Micro_Process,,b6d47475-392e-4792-9153-f5ec7d2a4efb,{'duration_minutes': 3.14}
case_000021,E,complete,2025-08-01 15:17:59.375423,Complex_Process,,ff8779f6-e7bc-41a7-825b-399c9de8366f,{'duration_minutes': 1.4}
case_000021,R,complete,2025-08-01 15:21:34.351007,Complex_Process,,d4d7ce22-b475-489c-afe9-c43bfa911e54,{'duration_minutes': 1.67}
case_000021,R,complete,2025-08-01 15:32:14.043369,Complex_Process,,b33ada0c-4113-4c1c-b3bf-3ef330f81453,{'duration_minutes': 3.86}
case_000021,Ve,complete,2025-08-01 15:37:34.438264,Complex_Process,,e82362e0-30f0-407f-a4fe-374eceb9decb,"{'duration_minutes': 1.25, 'out_of_order': True, 'delivery_delay_minutes': 19.11}"
case_000021,A,complete,2025-08-01 15:40:52.812355,Complex_Process,,d75726dc-7fdf-4ef5-bd01-2fec79b4ac3b,{'duration_minutes': 5.41}
case_000021,A,complete,2025-08-01 15:42:38.775443,Complex_Process,,90e38c1e-1acf-4896-844c-ea5008cc142c,{'duration_minutes': 5.13}
case_000021,A,complete,2025-08-01 15:43:24.254770,Complex_Process,,5a7ddbe0-ace1-416b-90da-fdc94694c8f6,{'duration_minutes': 8.36}
case_000021,U,complete,2025-08-01 15:50:43.049133,Complex_Process,,d6ef5080-a043-43fc-8ae0-9f1312cd4ce4,"{'duration_minutes': 3.66, 'out_of_order': True, 'delivery_delay_minutes': -0.2}"
case_000021,Re,complete,2025-08-01 15:53:01.902134,Complex_Process,,01b009bb-a366-4811-aaea-30246a7cdb3c,{'duration_minutes': 2.02}
case_000021,E,complete,2025-08-01 15:53:17.986363,Complex_Process,,5ce0ff62-d5d0-4486-a2f8-7abd7fa9dbf2,{'duration_minutes': 5.45}
case_000021,Re,complete,2025-08-01 15:54:17.612097,Complex_Process,,8983fc56-23ec-485f-a799-95eea10304db,{'duration_minutes': 1.49}
case_000021,A,complete,2025-08-01 15:56:31.416730,Complex_Process,,099ccc37-a17b-4eea-925d-9f9155f49b23,{'duration_minutes': 4.42}
case_000021,A,complete,2025-08-01 15:58:01.937594,Complex_Process,,b600755a-ad9a-43e6-a2c7-69910c86784e,{'duration_minutes': 1.02}
case_000021,A,complete,2025-08-01 16:00:07.056668,Complex_Process,,4699f864-1064-4ca7-a842-f49017fcfe29,{'duration_minutes': 2.69}
case_000021,T,complete,2025-08-01 16:01:55.632036,Complex_Process,,3280190d-a34b-4ef0-b8e0-8aa7e873eb13,{'duration_minutes': 6.04}
case_000021,E,complete,2025-08-01 16:04:24.190397,Complex_Process,,524ad546-f182-45c5-83f6-c70193196519,{'duration_minutes': 1.22}
case_000021,E,complete,2025-08-01 16:09:45.416585,Complex_Process,,49ec5245-2a41-4aba-bbba-a2f98292a544,{'duration_minutes': 2.2}
case_000021,M,complete,2025-08-01 16:12:03.533512,Complex_Process,,69b8e120-b1ae-4c54-ad1f-00dd8141e3e9,{'duration_minutes': 8.08}
case_000021,Se,complete,2025-08-01 16:21:33.099442,Complex_Process,,26c73281-2ff1-44e7-b7a4-ebf9a5eefc05,{'duration_minutes': 8.21}
case_000021,Cr,complete,2025-08-01 16:29:49.380567,Complex_Process,,28842935-582e-4dcb-b01d-8ed40f3ce9d1,{'duration_minutes': 2.4}
case_000021,V,complete,2025-08-01 16:32:44.528690,Complex_Process,,a8b505d9-bb44-44dd-a6bc-088a3702edae,{'duration_minutes': 9.39}
case_000022,C,complete,2025-08-01 15:42:24.323581,Micro_Process,,6b0f7208-5150-4736-8043-e17608a16a56,{'duration_minutes': 8.9}
case_000022,Re,complete,2025-08-01 15:58:08.010467,Micro_Process,,b99ac951-c819-46d9-8a3d-0e3845c536b5,{'duration_minutes': 5.03}
case_000022,Re,complete,2025-08-01 16:03:13.951274,Micro_Process,,17e826d9-386f-4cac-a557-575ebb86a6db,{'duration_minutes': 3.57}
case_000022,Re,complete,2025-08-01 16:10:32.269124,Micro_Process,,b9952205-4e30-4f94-9159-292fa3879346,{'duration_minutes': 3.01}
case_000022,Re,complete,2025-08-01 16:13:34.723155,Micro_Process,,6a402000-c883-4dcf-b2dd-46d3d33319c8,{'duration_minutes': 9.34}
case_000023,E,complete,2025-08-01 15:15:19.103000,Simple_Process,,c68ede75-eb09-4a75-a490-445f1414eee7,{'duration_minutes': 2.66}
case_000023,V,complete,2025-08-01 15:19:29.968729,Simple_Process,,3ce8a4df-7770-42dd-96e1-05ab190f5431,{'duration_minutes': 4.96}
case_000023,P,complete,2025-08-01 15:27:16.538333,Simple_Process,,2b5d7b47-eb70-4174-be72-44ef4af71d6f,"{'duration_minutes': 5.32, 'out_of_order': True, 'delivery_delay_minutes': -15.82}"
case_000023,A,complete,2025-08-01 15:35:37.179072,Simple_Process,,edb48a35-59ca-437b-81bb-a6d43eb994a0,{'duration_minutes': 9.75}
case_000023,A,complete,2025-08-01 15:44:40.340737,Simple_Process,,208d85d3-063c-4ddd-8b96-9294413daf50,{'duration_minutes': 2.15}
case_000023,A,complete,2025-08-01 15:48:13.135900,Simple_Process,,e830f9a6-efde-49fc-bc0a-8300cc757f6d,{'duration_minutes': 6.25}
case_000024,Ap,complete,2025-08-01 15:28:13.320319,Medium_Process,,26c298c0-52a5-499f-8303-92586fcf4753,{'duration_minutes': 1.71}
case_000024,E,complete,2025-08-01 15:35:16.465946,Medium_Process,,7a4c2d30-db0f-4548-af80-85c29ed48bd9,{'duration_minutes': 5.68}
case_000024,V,complete,2025-08-01 15:44:11.492173,Medium_Process,,5c66dc9d-e196-4076-955c-160df160c850,{'duration_minutes': 7.41}
case_000024,M,complete,2025-08-01 15:45:20.231534,Medium_Process,,eaeba409-6f87-48e8-95b5-31dba6a6b579,{'duration_minutes': 8.78}
case_000024,U,complete,2025-08-01 15:52:57.063899,Medium_Process,,0135801d-1853-471e-8fe3-e393eae90444,{'duration_minutes': 1.93}
case_000024,S,complete,2025-08-01 15:57:45.633470,Medium_Process,,94e8e83b-f7db-46ca-813e-d63f9664789a,{'duration_minutes': 7.21}
case_000024,U,complete,2025-08-01 16:01:49.195797,Medium_Process,,b722eb5b-3458-4419-9212-5ff60f919064,{'duration_minutes': 1.96}
case_000024,S,complete,2025-08-01 16:03:52.394291,Medium_Process,,808b7965-7ba8-4def-843c-665a70bdb871,"{'duration_minutes': 3.65, 'out_of_order': True, 'delivery_delay_minutes': 9.86}"
case_000024,S,complete,2025-08-01 16:07:37.353383,Medium_Process,,3e55d3aa-4306-4513-ba06-4ec73f2044c3,{'duration_minutes': 8.75}
case_000024,A,complete,2025-08-01 16:09:36.375101,Medium_Process,,3990e00d-8a11-42e8-b7a1-14c88564be70,{'duration_minutes': 5.27}
case_000024,U,complete,2025-08-01 16:10:11.985982,Medium_Process,,34d9c95e-99b1-49c9-9874-d24c564bbf5b,{'duration_minutes': 7.14}
case_000024,Cr,complete,2025-08-01 16:12:28.769248,Medium_Process,,81d96254-00aa-43e9-be63-a563790b1418,{'duration_minutes': 8.63}
case_000024,U,complete,2025-08-01 16:13:57.202596,Medium_Process,,7d7ecd07-d6c0-49f7-a512-dad7131c0ab3,{'duration_minutes': 8.07}
case_000024,S,complete,2025-08-01 16:14:06.998989,Medium_Process,,360283e3-c8cc-4c62-b434-1bfe8114b70c,{'duration_minutes': 8.8}
case_000024,C,complete,2025-08-01 16:21:45.995196,Medium_Process,,4cfd7585-1f48-48a8-bb41-21032b40ffbd,{'duration_minutes': 5.95}
case_000024,R,complete,2025-08-01 16:22:25.147889,Medium_Process,,94311fe5-9b18-4935-a996-a4b4719f293f,{'duration_minutes': 4.18}
case_000024,U,complete,2025-08-01 16:22:38.502845,Medium_Process,,68c4534a-3380-4865-8e6b-4a452ae91563,{'duration_minutes': 6.07}
case_000024,C,complete,2025-08-01 16:25:30.459985,Medium_Process,,2e4cf827-8da1-40eb-b2dd-6004ca067ed2,"{'duration_minutes': 6.57, 'out_of_order': True, 'delivery_delay_minutes': -21.24}"
case_000024,U,complete,2025-08-01 16:27:57.583800,Medium_Process,,69707bbd-a8bc-495e-8788-4849f68348fb,{'duration_minutes': 1.21}
case_000024,U,complete,2025-08-01 16:28:34.049595,Medium_Process,,42dde48d-8280-4087-bbd7-6c7f17cbcd33,{'duration_minutes': 7.31}
case_000024,C,complete,2025-08-01 16:30:34.053100,Medium_Process,,e07f869b-bb45-406c-980c-ccee1251a133,{'duration_minutes': 3.06}
case_000025,Re,complete,2025-08-01 15:47:58.117639,Complex_Process,,0c725959-2d3a-43de-8e60-bcd515d4ab74,"{'duration_minutes': 6.11, 'out_of_order': True, 'delivery_delay_minutes': 13.56}"
case_000025,E,complete,2025-08-01 15:48:08.914163,Complex_Process,,b3d6333e-068a-4d7a-8f7a-ecd279aa2916,{'duration_minutes': 3.3}
case_000025,R,complete,2025-08-01 15:52:37.107180,Complex_Process,,8913c7f5-8b91-4118-8ac5-d61100653ed5,{'duration_minutes': 5.83}
case_000025,A,complete,2025-08-01 15:53:12.743544,Complex_Process,,0908a19c-8c31-48b4-9b8d-7434872362f0,{'duration_minutes': 2.17}
case_000025,R,complete,2025-08-01 15:57:07.571320,Complex_Process,,bee79995-814c-43e5-bdc5-163f45b47434,"{'duration_minutes': 4.97, 'out_of_order': True, 'delivery_delay_minutes': 8.37}"
case_000025,M,complete,2025-08-01 15:58:19.766871,Complex_Process,,89246dfa-3ff0-4d9d-8b52-fbc3696b114e,{'duration_minutes': 2.2}
case_000025,A,complete,2025-08-01 16:00:46.771440,Complex_Process,,ee9c2ced-d658-4d11-a3cd-144523c99ee6,"{'duration_minutes': 1.61, 'out_of_order': True, 'delivery_delay_minutes': 12.18}"
case_000025,E,complete,2025-08-01 16:01:51.093674,Complex_Process,,15b17039-01d9-40a4-a185-3ce367142603,{'duration_minutes': 1.06}
case_000025,A,complete,2025-08-01 16:02:11.268520,Complex_Process,,381f7d06-24d6-49b0-abd2-3d39329445a6,{'duration_minutes': 5.94}
case_000025,A,complete,2025-08-01 16:03:18.221455,Complex_Process,,6cdfafed-7d0e-41ae-b700-5d07ff44e76f,{'duration_minutes': 4.68}
case_000025,U,complete,2025-08-01 16:03:42.271176,Complex_Process,,44deaab3-2d9e-46e0-b669-1307ee80045d,{'duration_minutes': 9.17}
case_000025,Ve,complete,2025-08-01 16:03:51.856477,Complex_Process,,d06a2afd-8a5f-4c2d-81b9-ea37e4ef5819,{'duration_minutes': 4.21}
case_000025,A,complete,2025-08-01 16:07:48.240464,Complex_Process,,dd88868c-3f59-4b65-8961-cd0de5d51a5e,{'duration_minutes': 6.89}
case_000025,E,complete,2025-08-01 16:15:30.418462,Complex_Process,,6b073498-2a35-4875-a091-0d60be273a6c,"{'duration_minutes': 4.58, 'out_of_order': True, 'delivery_delay_minutes': 19.65}"
case_000025,E,complete,2025-08-01 16:16:56.320951,Complex_Process,,95d69e62-91dc-4d89-bc39-da05f85618c6,{'duration_minutes': 5.02}
case_000025,Se,complete,2025-08-01 16:18:36.522500,Complex_Process,,21d926f5-2dbd-4425-aeb7-5d6628e8ff3b,"{'duration_minutes': 3.15, 'out_of_order': True, 'delivery_delay_minutes': -18.5}"
case_000025,T,complete,2025-08-01 16:20:52.343821,Complex_Process,,5ab49b9f-6a85-4c6f-bbd5-593e18c02a44,{'duration_minutes': 5.66}
case_000025,A,complete,2025-08-01 16:21:38.014718,Complex_Process,,8a432e22-6546-48fc-bffe-6ec4cf316559,{'duration_minutes': 3.18}
case_000025,E,complete,2025-08-01 16:25:31.709500,Complex_Process,,8c44e72e-47ab-4a24-9836-ef35c3821eb7,{'duration_minutes': 7.15}
case_000025,A,complete,2025-08-01 16:27:02.813398,Complex_Process,,c4a4a790-8441-4560-9077-70b713fda692,{'duration_minutes': 7.28}
case_000025,M,complete,2025-08-01 16:28:06.764990,Complex_Process,,bd1c1e79-3ae2-4aea-9153-15c5805e007f,{'duration_minutes': 9.07}
case_000025,Cr,complete,2025-08-01 16:31:06.275943,Complex_Process,,d453c58b-c15b-42fa-9983-c6dd74ee60f3,{'duration_minutes': 5.0}
case_000025,V,complete,2025-08-01 16:32:04.649815,Complex_Process,,a7d3f5f8-c196-47ad-8f8a-3e512a29df26,{'duration_minutes': 5.69}
