case:concept:name,concept:name,livecycle:type,time:timestamp,process_id,parent_case_id,correlation_id,attributes
case_000003,Execute_Item_10_Option_B,complete,2025-07-28T18:35:41.914502,Complex_Process,,1807935c-4ed1-4dd9-9bed-374e3c8b4b20,{'duration_minutes': 1.77}
case_000003,Execute_Item_10_Option_A,complete,2025-07-28T18:35:55.481317,Complex_Process,,e7229b3e-496d-45a0-989b-d8e6deb784e2,{'duration_minutes': 2.66}
case_000003,Execute_Item_10_Option_A,complete,2025-07-28T18:35:56.253764,Complex_Process,,e3a3c95c-95ef-4b53-a741-e79d17a03c35,{'duration_minutes': 3.47}
case_000003,Analyze_Request_14_Option_C,complete,2025-07-28T18:35:59.117470,Complex_Process,,12131fe7-062b-497e-b036-8814e0767f2f,{'duration_minutes': 9.28}
case_000003,Check_Report_15,start,2025-07-28T18:37:18.692488,Complex_Process,,86ba6ee1-bf49-46ac-83de-1448f2fb88c1,"{'temporal_delay_minutes': 1.37, 'concurrent_activities_in_case': 1, 'out_of_order': True, 'delivery_delay_minutes': -0.3}"
case_000003,Execute_Item_10_Option_B,complete,2025-07-28T18:37:23.571472,Complex_Process,,9a74f617-8e96-4a77-95b8-dc463faa5266,{'duration_minutes': 7.33}
case_000003,Create_File_12,complete,2025-07-28T18:37:36.238006,Complex_Process,,768e64e3-e155-483b-8999-85a2221c7b74,{'duration_minutes': 7.49}
case_000003,Validate_Message_13,complete,2025-07-28T18:37:57.289734,Complex_Process,,4ed5211c-ea28-4258-901b-030ef876e94b,{'duration_minutes': 4.61}
case_000003,Check_Report_15,start,2025-07-28T18:38:30.815147,Complex_Process,,6e4185a1-0306-4348-9dd0-1c3dd111173b,"{'temporal_delay_minutes': 2.53, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15,start,2025-07-28T18:38:32.039562,Complex_Process,,39114263-1347-40a3-be42-c8607324bc79,"{'temporal_delay_minutes': 2.61, 'concurrent_activities_in_case': 1}"
case_000003,Check_Report_15,complete,2025-07-28T18:38:39.310892,Complex_Process,,4442cea0-3e20-4976-91d4-f32158c5a927,{'duration_minutes': 1.64}
case_000004,Report_File_02_Option_A,start,2025-07-28T18:38:53.430481,Micro_Process,,a2d7f83a-a090-43cb-b125-df6b599bfb6f,"{'temporal_delay_minutes': 6.48, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15,start,2025-07-28T18:39:09.289950,Complex_Process,,5b6a80d4-4376-4c8d-8aa6-7e0ff9ee876a,"{'temporal_delay_minutes': 5.22, 'concurrent_activities_in_case': 3}"
case_000004,Report_File_02_Option_B,complete,2025-07-28T18:39:52.836543,Micro_Process,,7e7ae189-7edd-473d-bdcb-0c31b6218e12,{'duration_minutes': 5.05}
case_000003,Check_Report_15,start,2025-07-28T18:41:32.195125,Complex_Process,,5d8621be-3e6c-4f85-a0f1-59c1af2fab5f,"{'temporal_delay_minutes': 5.84, 'concurrent_activities_in_case': 2}"
case_000003,Check_Report_15_Option_C,start,2025-07-28T18:42:48.930032,Complex_Process,,f6c43dea-464f-4f8f-a684-3fd754d9c78d,"{'temporal_delay_minutes': 4.16, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15_Option_B,start,2025-07-28T18:43:21.098106,Complex_Process,,e2aeecc3-7da7-461c-97f2-35a13f554ab0,"{'temporal_delay_minutes': 4.7, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15_Option_A,start,2025-07-28T18:43:55.741931,Complex_Process,,6f17b28c-18d4-4b3c-a257-4c8c123e5ed5,"{'temporal_delay_minutes': 5.27, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15_Option_B,complete,2025-07-28T18:45:59.102246,Complex_Process,,f8f5af35-5b65-483b-acf6-fa6bad8ed0ab,{'duration_minutes': 2.63}
case_000004,Report_File_02_Option_A,complete,2025-07-28T18:46:30.078800,Micro_Process,,b4e39f3c-9d5d-4410-934e-0412e63a160a,{'duration_minutes': 7.61}
case_000003,Check_Report_15,complete,2025-07-28T18:46:40.058988,Complex_Process,,6d2f189b-3220-47ed-aee3-286994a726d4,{'duration_minutes': 8.13}
case_000003,Check_Report_15,complete,2025-07-28T18:47:41.357327,Complex_Process,,a6f56b07-fe69-466b-9816-fb40ef9d4b9f,{'duration_minutes': 9.18}
case_000003,Check_Report_15_Option_C,complete,2025-07-28T18:48:03.000477,Complex_Process,,001610a5-e609-4a76-9fff-b867f10eb359,{'duration_minutes': 5.23}
case_000005,Process_Item_01,start,2025-07-28T18:48:34.978620,Simple_Process,,d6f0c632-4631-461f-9b9f-89142382e975,"{'temporal_delay_minutes': 1.92, 'concurrent_activities_in_case': 0}"
case_000003,Check_Report_15,complete,2025-07-28T18:48:35.227181,Complex_Process,,94f50f2c-7cb6-4d18-9c70-f4f4ca3628e9,{'duration_minutes': 7.05}
case_000003,Check_Report_15,complete,2025-07-28T18:48:48.721945,Complex_Process,,9c7795f3-1a09-46f3-939c-18119b29cedf,{'duration_minutes': 9.66}
case_000005,Process_Item_01,complete,2025-07-28T18:50:04.248826,Simple_Process,,42ea5873-c95f-415a-a681-250d4fc15913,{'duration_minutes': 1.49}
case_000003,Check_Report_15_Option_A,complete,2025-07-28T18:53:39.031758,Complex_Process,,b9406bc2-b557-4698-b461-3f749d6e06c7,{'duration_minutes': 9.72}
case_000005,Execute_File_02,start,2025-07-28T18:53:56.371803,Simple_Process,,b2b1495a-e177-41f6-996c-621b691dd1fa,"{'temporal_delay_minutes': 3.87, 'concurrent_activities_in_case': 0}"
case_000005,Validate_Form_03,start,2025-07-28T18:54:21.352807,Simple_Process,,5ec30aa8-942c-4a3a-98fd-510afc8e992d,"{'temporal_delay_minutes': 4.29, 'concurrent_activities_in_case': 0}"
case_000005,Execute_File_02,complete,2025-07-28T18:55:57.640807,Simple_Process,,c2df5f7b-0995-4fff-be78-d9eaeea42a4f,{'duration_minutes': 2.02}
case_000005,Validate_Form_03,complete,2025-07-28T18:59:56.143695,Simple_Process,,bd5738de-9af8-4361-9ee5-168b19ea7bc1,{'duration_minutes': 5.58}
case_000005,Analyze_Account_04,start,2025-07-28T19:04:03.636755,Simple_Process,,23fe73c0-8ab9-4589-a7dd-3557399ad6a3,"{'temporal_delay_minutes': 4.12, 'concurrent_activities_in_case': 0}"
case_000005,Analyze_Account_04,complete,2025-07-28T19:08:07.169386,Simple_Process,,f73fb622-d9a7-4b42-97a3-c7c0384160f2,{'duration_minutes': 4.06}
case_000005,Analyze_Account_04_Option_B,start,2025-07-28T19:12:14.100572,Simple_Process,,15e73f60-b4c6-43ed-ab3d-2d0fcb9e3d0d,"{'temporal_delay_minutes': 4.12, 'concurrent_activities_in_case': 0}"
case_000005,Analyze_Account_04_Option_A,start,2025-07-28T19:13:48.591151,Simple_Process,,c8d5145c-9225-4554-8ebb-424a75fb808b,"{'temporal_delay_minutes': 5.69, 'concurrent_activities_in_case': 0}"
case_000005,Analyze_Account_04_Option_B,complete,2025-07-28T19:17:19.986665,Simple_Process,,4485f15d-8abb-4943-a4f6-557da586a382,{'duration_minutes': 5.1}
case_000005,Analyze_Account_04_Option_A,complete,2025-07-28T19:18:15.395409,Simple_Process,,f7fc0781-1260-43d7-b963-4eda265900ff,{'duration_minutes': 4.45}
